,Class,Comment,FNODE_,IsCentroid,Linestring,TNODE_,cross,endChainag,fix_id,geometry,id,length,length_1,mode,name,networkGrp,osm_id,osmid,penalty,road,roadId,startChain,type,width,FromTo,m1_01,m1_02,m2_01,m2_02,m3_01,m3_02,m4_01,m4_02,m5_01,m6_01,m7_01,m7_02,m7_03,m8_01,m8_02,m8_03,m9_01,m10,avrgLane,truckAadt
565,3,,2593,0,82,24068,1,,190,"LINESTRING (92.36517879899292 24.87336731355573, 92.36586143578981 24.87289091932108, 92.37024994017787 24.87488161849685, 92.39941387610489 24.84868150342775, 92.43439714570707 24.85535345563262, 92.46323804908666 24.87281921340194, 92.49652238182665 24.87811466037399)",2170,20.02121751,,water,Kushiyara River,0,45425107,12725,0,,,,river,,259324068,1,1,1,1.39E-15,0,0.977879889,0,0,1,1,0,0,0,0,0,0,0,0,0,0
566,3,,2593,0,82,763,1,,190,"LINESTRING (92.24497803320972 24.90796859632268, 92.28435445260372 24.91094530424702, 92.31647493835499 24.8971524512867, 92.34437989042444 24.88434267838324, 92.34437989042444 24.8871552287559, 92.34437989042444 24.89016860451021, 92.34504426811614 24.89237836666422, 92.34814469734415 24.89257925217187, 92.35058074888043 24.89057038238862, 92.35168804503327 24.88795880281301, 92.35279534118612 24.88293637918069, 92.35788890348927 24.87972192088551, 92.36010349579497 24.8791192006439, 92.36253954733125 24.87690920126944, 92.3629824657924 24.87490007662805, 92.36517879899292 24.87336731355573)",2168,18.8939049,,water,Kushiyara River,0,45425107,10815,0,,,,river,,7632593,1,1,1,1.39E-15,0,1.019227692,0,0,3,1,0,0,0,0,0,0,0,0,0,0
567,4,Assumed Class,3505,0,120,1801,1,,198,"LINESTRING (89.37698525905979 25.14049659227233, 89.37633939460362 25.13978198673618, 89.37277946360258 25.13803633796911, 89.36951619351829 25.13870774429465, 89.36773622801776 25.1399162663768, 89.36654958435075 25.13669351424241, 89.36892287168477 25.13494782132113, 89.37500442047823 25.13481353621661, 89.37841602102091 25.13360496363119, 89.38138263018846 25.13400782248861, 89.38197595202198 25.13159064941083, 89.37352111589446 25.1195040665188)",1675,5.525717682,,water,Karatoya,0,,11568,0,,,,river,,18013505,1,1,1,1.39E-15,0,0.991651013,0,0,28,1,0,0,0,0,0.001193218,0,0,0.680740734,0,0
568,,,3505,0,,3500,1,1.155,,"LINESTRING (89.37698525905979 25.14049659227233, 89.37652709999999 25.1407219, 89.37258270000001 25.1422219, 89.3691382 25.1436663, 89.36283964452326 25.14589522573146)",51423,31.60898165,,road,,0,,13695,15,R585,47575,0.91,0,,35003505,1,1,1,1.39E-15,0,1,0,0,25,1,0,0,0,3226,0,1720.533333,0,0.545330267,1.875,3226
569,4,Assumed Class,3505,0,120,1494,1,,198,"LINESTRING (89.37989932560467 25.14528733089485, 89.37900934285442 25.14273610471404, 89.37698525905979 25.14049659227233)",2239,0.643259945,,water,Karatoya,0,,13698,0,,,,river,,14943505,1,1,1,1.39E-15,0,1.011065272,0,0,25,1,0,0,0,0,0.001193218,0,0,0,0,0
570,,,3505,0,,22038,1,0.91,,"LINESTRING (89.38722189999996 25.13638860000001, 89.3871108 25.1363052, 89.38158270000001 25.1385552, 89.37822159999999 25.1398886, 89.37698525905979 25.14049659227233)",47071,16.08875688,,road,,0,,32263,15,R585,47573,0.91,0,,350522038,1,1,1,1.39E-15,0,0.997225744,0,0,27,1,0,0,0,3226,0,1720.533333,0,0.51295157,1.875,3226
571,,,23081,1,,46370,0,,,"LINESTRING (90.7771104 24.439833, 90.7867497 24.4324438)",51217,1,,road,,0,,33283,0,R364,999993,,0,,2308146370,1.004000072,1.001004016,1,1.39E-15,0,0.999750051,0,0,10,1,0,0,0,0,0,0,0,0,2.2,0
572,,,23081,1,,17509,0,3.034,,"LINESTRING (90.7711382 24.4688049, 90.77147159999998 24.4679993, 90.7728604 24.4651667, 90.77597159999999 24.4576389, 90.7774438 24.449083, 90.7771104 24.439833)",40325,3.034,,road,,0,,27735,0,R364,40487,1.43,0,,1750923081,1.004285849,1.004028197,1,1.39E-15,0.03125,0.999509848,63,0.023316062,10,1,0,0,0,1293,0.034699563,574.6666667,0.000140132,0.017928976,2.25,1293
573,,,2603,1,,3702,1,21.04,,"LINESTRING (89.31893550721168 25.02318256288791, 89.3161667 25.0229438, 89.31616470234587 25.02294377980553, 89.3106667 25.0228882, 89.30752779999999 25.0238327, 89.30252779999999 25.0265549, 89.3019444 25.026666, 89.2946941 25.0308604, 89.2934719 25.0315271, 89.29077740000001 25.0329993, 89.2846108 25.0349163, 89.28322159999999 25.0351386, 89.27933270000001 25.0357497, 89.2786382 25.0358608, 89.274666 25.0364997, 89.27377709999999 25.0366108, 89.27077709999999 25.0371108, 89.26561109999999 25.0379441, 89.2650556 25.0380274, 89.2618889 25.0385552, 89.2551667 25.0396386, 89.2533056 25.0401108, 89.2494997 25.0412497, 89.2459441 25.0421663, 89.24583299999999 25.0422497, 89.2437497 25.042833, 89.2436108 25.0427774, 89.24108299999999 25.043583, 89.2362497 25.0449719, 89.2351108 25.0453052, 89.226916 25.0476108, 89.22199930000001 25.0490552, 89.2182771 25.0500833, 89.21547220000001 25.0509167, 89.2116667 25.052, 89.2080278 25.0530278, 89.2068611 25.0533889, 89.20161109999999 25.0548889, 89.1969163 25.05625, 89.196333 25.0564167, 89.1911108 25.0579444, 89.189083 25.0585, 89.17947159999999 25.0611944, 89.1776938 25.06175, 89.17038820000001 25.0638611, 89.16525 25.0652778, 89.16077779999999 25.0665, 89.15227779999999 25.0673327, 89.1665278 25.0674993, 89.1609167 25.0679438, 89.14102740000001 25.0682493, 89.14097190000001 25.0683604, 89.13116600000001 25.0690549, 89.12122159999998 25.0695271, 89.11161109999999 25.068416, 89.1082778 25.0678604, 89.10180559999999 25.0670271, 89.1015556 25.0669993, 89.0958886 25.067166, 89.09477740000001 25.0681938, 89.0941108 25.0690271, 89.09388855 25.0695271, 89.0936663 25.0700271, 89.08952740000001 25.0750271, 89.0874163 25.0767493, 89.0874163 25.0767771, 89.0843052 25.079166, 89.0798882 25.0821104, 89.0790827 25.0825271, 89.0714993 25.0866386, 89.0696104 25.0875274, 89.06919379999999 25.0876663, 89.0619444 25.0897219, 89.06186109999999 25.0896663, 89.06177779999999 25.0896663, 89.05552779999999 25.0913052, 89.0516944 25.0923052, 89.04852740000001 25.0932774, 89.0438608 25.0956108, 89.0351663 25.0997497, 89.02961040000001 25.1018056)",41,46.33503284,,road,,0,,13823,15,R550,69,21.04,0,,26033702,1.001720914,1.003018109,1,1.39E-15,0.03125,0.994850483,101,0.023316062,52,1,0,0,0,1700,0.025727866,680,0.0001039,0.003089157,2.5,1700
574,,,2603,0,,3611,1,0.809,,"LINESTRING (89.3688882 25.0169438, 89.36736040000001 25.018166, 89.36147220000001 25.0193049, 89.35977779999999 25.0196382, 89.3581944 25.0199438, 89.3503056 25.0214993, 89.3498886 25.0216382, 89.34069409999999 25.0235549, 89.3391941 25.0238327, 89.3391386 25.0238604, 89.3303604 25.0243327, 89.3203604 25.0232771, 89.3202493 25.0233049, 89.31938819999999 25.0232216, 89.31893550721168 25.02318256288791)",51240,20.19496716,,road,,0,,12734,15,R550,999990,0.809,0,,26033611,1.003550114,1.00605449,1.016574844,0.009612989,0.03125,0.918357184,0,0.023316062,29,1.00537726,0.018980423,3724391.545,3972959.624,1700,0.024534647,680,0,0.00166369,2.5,1700
575,4,Assumed Class,2603,0,120,1486,1,,198,"LINESTRING (89.32583287352621 25.04158409485723, 89.31605330028978 25.0362436263378, 89.3158082851925 25.0360505259679, 89.3128539584182 25.03372217314678, 89.31455975868956 25.03197501100506, 89.31582049970986 25.03072213018103, 89.31685888079439 25.029690222971, 89.31737803739873 25.02559093780545, 89.31893550721168 25.02344043837159, 89.31893550721168 25.02318256288791)",1659,3.15239854,,water,Karatoya,0,,11551,0,,,,river,,14862603,1.001747163,1.003018109,1,1.39E-15,0,0.999262745,0,0,30,1,0,0,0,0,0.001193218,0,0,0.000739704,0,0
576,3,,556,0,43,23849,0,,133,"LINESTRING (90.8464017 24.1127532, 90.8688679 24.1443209, 90.82697078502888 24.15890038024077, 90.83944940000001 24.1985669, 90.8256682 24.2281958, 90.7920762 24.2404421)",639,26.93032596,,water,Meghna River Branch,0,337081762,10597,0,,,,river,,55623849,1,1,1,1.39E-15,0,0.998399387,0,0,48,1,0,0,0,0,0,0,0,0.308919122,0,0
577,,,6705,1,,6821,0,69.99,,"LINESTRING (89.43383299999999 25.9114167, 89.43383299999999 25.9118056, 89.43373243809525 25.91181881904762, 89.4327771 25.9119444, 89.42986040000001 25.9118333, 89.4283327 25.9113889, 89.4242216 25.9105833, 89.4167571470297 25.90847317871288, 89.41508329999999 25.908, 89.40649999999999 25.90325, 89.3993886 25.9000556, 89.3992497 25.9000556, 89.3974441 25.899333, 89.3970552 25.8989719, 89.39608299999999 25.8978608, 89.3921386 25.8996663, 89.38927740000001 25.9003333, 89.38502740000001 25.9021944, 89.37991600000001 25.9036111, 89.3710827 25.9080556, 89.3660278 25.9093611, 89.3655278 25.9095556, 89.3625278 25.91175, 89.3543889 25.9175549, 89.34905520000001 25.9238049, 89.34597190000001 25.9250827, 89.3398886 25.9272493, 89.3391108 25.9276382, 89.33024930000001 25.9291382, 89.32838819999999 25.929416, 89.3221382 25.9321382, 89.3138056 25.9337497, 89.31311109999999 25.933833, 89.3033889 25.9336663, 89.2965274 25.9305549, 89.2947497 25.9297493, 89.29138859999999 25.9282771, 89.2911386 25.9279438, 89.2874719 25.923916, 89.28547190000001 25.9213327, 89.2803882 25.9193049, 89.279166 25.9193882, 89.27063819999999 25.9183327, 89.27033270000001 25.9183327, 89.2603056 25.9198049, 89.2550833 25.9233049, 89.25505559999999 25.925166, 89.25488890000001 25.9284993, 89.25486109999999 25.9295827, 89.2547778 25.9323604, 89.2536944 25.9378052, 89.2517778 25.940833, 89.2460552 25.9481941, 89.2423608 25.9529722, 89.24044410000001 25.9556111, 89.24052740000001 25.9564444, 89.2341108 25.96175, 89.2282771 25.9665556, 89.22707965405405 25.96708853243243, 89.21941600000001 25.9704993, 89.20958329999999 25.9691382, 89.2038056 25.9681382, 89.2009444 25.9692216, 89.20013890000001 25.9691104, 89.1999441 25.9688327, 89.19947190000001 25.9679993, 89.19469409999999 25.9649167, 89.19463859999999 25.9649722, 89.1942774 25.9652778, 89.18891629999999 25.972416, 89.18402740000001 25.9805549, 89.1788327 25.9882497, 89.17744379999999 25.9910552, 89.1754438 25.9967219, 89.17347159999999 26.0009722, 89.17191600000001 26.0064167, 89.16891600000001 26.0151944, 89.16633330000001 26.0209993, 89.16625000000001 26.0210827, 89.16502779999999 26.0231938, 89.16422220000001 26.0239993, 89.16113890000001 26.0298882, 89.1618333 26.0398608, 89.1585833 26.0441386, 89.15675 26.0447774, 89.1560556 26.0466663, 89.1520833 26.0531389, 89.1514444 26.0539167, 89.1448608 26.0607222, 89.1404441 26.0685827, 89.1367497 26.0758327, 89.1353608 26.0841941, 89.1377774 26.0928608, 89.14055520000001 26.10125, 89.14224969999999 26.1101944, 89.1431386 26.1138889, 89.14227740000001 26.1183882, 89.1413886 26.121166, 89.1431941 26.1231938, 89.14316629999999 26.1232771, 89.1408052 26.1258604, 89.1377497 26.1338886, 89.1344441 26.1423886, 89.13155490000001 26.1515278, 89.12847159999998 26.1604167, 89.12536040000001 26.1684993, 89.12505490000001 26.1694716, 89.12272159999999 26.1772493, 89.1196382 26.1856663, 89.1188882 26.1874719, 89.1155278 26.1938608, 89.1155278 26.1939163, 89.1136944 26.1976386, 89.11102779999999 26.2018611, 89.10797220000001 26.2056944, 89.1045278 26.2084167)",6655,60.99,,road,,0,,17022,0,N509,6632,69.99,0,,67056821,1,1,1,1.39E-15,0,1.000289426,37,0.013323464,67,1,0,0,0,599,0.000540152,299.5,0,0,2,599
578,,,4658,1,,13858,0,138.444,,"LINESTRING (88.72611040000001 24.3661944, 88.7238327 24.3655556, 88.72086040000001 24.3651389, 88.72024930000001 24.3650278, 88.71797159999998 24.3644167, 88.72522159999998 24.3618889, 88.6986108 24.3597222, 88.6956108 24.3606944, 88.6891663 24.3624722, 88.6888886 24.3625278, 88.6801938 24.3647778, 88.6742771 24.3654167, 88.670416 24.3653056, 88.66076957602523 24.36657960189275, 88.65527779999999 24.3673049, 88.6508333 24.3677216, 88.64130520000001 24.366666, 88.63222159999999 24.3642222, 88.63074930000001 24.3634444, 88.6296104 24.3628333, 88.62422159999998 24.3603889, 88.6237216 24.3600833, 88.6138333 24.3616944, 88.6043889 24.3635, 88.5954163 24.3663889, 88.58513859999999 24.3678327)",21873,14.855,,road,,0,,24063,0,N6,27007,138.444,0,,465813858,1.003241571,1.005040323,1.000874891,0.001324501,0.050595238,1.000820614,37,0.038860104,13,1.001030288,0.002301054,235975.202,477131.6192,1973,0.056682909,789.2,0,0,2.5,1973
579,,,4658,0,,13790,0,112.294,,"LINESTRING (88.9598056 24.4035833, 88.9570556 24.4063889, 88.9565556 24.4063889, 88.9500833 24.4035833, 88.94827740000001 24.4026111, 88.9400552 24.3979441, 88.9399997 24.3979163, 88.93155490000001 24.393083, 88.9231104 24.3882497, 88.9145556 24.3838052, 88.9123056 24.3818882, 88.9059444 24.3759716, 88.9045556 24.3734993, 88.89952740000001 24.372666, 88.89452740000002 24.3722493, 88.88938859999999 24.372416, 88.8803882 24.3718327, 88.8701938 24.3683604, 88.8694747471698 24.36830694339623, 88.86110598668564 24.36707539597722, 88.86077779999999 24.3670271, 88.85230559999999 24.3683882, 88.8428052 24.3713049, 88.8414997 24.371666, 88.83916629999999 24.3721382, 88.83330490000002 24.3728049, 88.82355490000001 24.3734438, 88.8208604 24.3739716, 88.81402779999999 24.3756104, 88.80616670000001 24.3778327, 88.8046667 24.3783049, 88.8008889 24.3794438, 88.80033330000001 24.3795827, 88.79508299999999 24.3803327, 88.78527740000001 24.3808327, 88.78263819999999 24.3819438, 88.77602709999999 24.3821938, 88.7751382 24.3824438, 88.7702771 24.3813882, 88.7662222 24.3798882, 88.7605556 24.3741382, 88.7559722 24.366666, 88.75505559999999 24.3667216, 88.74708299999999 24.3690549, 88.7466941 24.3690549, 88.7371941 24.3667493, 88.73677740000001 24.3667216, 88.7299993 24.3666389, 88.72752709999999 24.3663889, 88.72611040000001 24.3661944)",27135,26.745,,road,,0,,17249,0,N6,26988,118.294,0,,465813790,1.00490783,1.008088979,1.010368704,0.009713693,0.050595238,1.044483723,1,0.042561066,33,1.006850811,0.018977015,1754440.851,3356389.338,3401,0.059009933,1360.4,0,0.009465587,2.5,3401
580,2,,578,0,57,23357,0,,183,"LINESTRING (89.83239141767801 25.98289454755568, 89.831927924779 25.98001053178858, 89.8031768009827 25.95447645651603, 89.80063151327305 25.90916791357248)",663,10.78349457,,water,Gangadhar,0,28800388,10615,0,,,,river,,57823357,1,1,1,1.39E-15,0,0.998793645,0,0,3,1,0,0,0,0,0,0,0,0,0,0
581,,,14916,0,,22593,0,4.421,,"LINESTRING (91.94958299999999 24.9163056, 91.94966629999999 24.9158889, 91.9496941 24.9145, 91.9496108 24.9104722, 91.94947190000001 24.9097778, 91.94888859999999 24.9073889, 91.94883299999999 24.90725, 91.9475552 24.902, 91.9468608 24.8992774, 91.9466386 24.8984997, 91.9450552 24.8932219, 91.94413859999999 24.8905552, 91.94388859999999 24.8898052, 91.94358299999999 24.888833, 91.94347190000001 24.8884441, 91.94294410000001 24.8869163, 91.94149969999999 24.8841941, 91.9394719 24.8818327, 91.9389441 24.8812771, 91.9371108 24.8792493, 91.9353052 24.8772216, 91.9331938 24.8748604, 91.93227709999999 24.8738327, 91.93049930000001 24.8673604, 91.93049930000001 24.8672216, 91.92958270000001 24.8637222, 91.92778739123243 24.85814308113328)",50666,7.041238251,,road,,0,,32844,0,N210,30719,4.421,0,,1491622593,1,1,1,1.39E-15,0,1.001108571,0,0,24,1,0,0,0,1530,0,612,0,0,2.5,1530
582,,,14916,0,,44170,0,281.943,,"LINESTRING (91.94958299999999 24.9163056, 91.95833329999999 24.9196382, 91.9585278 24.9197493, 91.96113890000001 24.921166, 91.96600000000001 24.9252493, 91.9708327 24.9294438, 91.9708327 24.9295549, 91.97255490000001 24.9305827, 91.9734716 24.9310827, 91.97897159999999 24.9342219, 91.98180490000001 24.9359163, 91.9838886 24.9367497, 91.9840274 24.9368052, 91.99052740000001 24.9389997, 91.99102740000001 24.9391663, 91.9991108 24.9440552, 92.0035833 24.9488608, 92.006 24.9508056, 92.0073333 24.9518611, 92.00738890000001 24.9518889, 92.01102779999999 24.9565278, 92.0119167 24.9578611, 92.0120278 24.9580556, 92.01886040000001 24.96325, 92.0192216 24.9632778, 92.02416600000001 24.9645278, 92.02663819999999 24.9681104, 92.0328327 24.972666, 92.03391629999999 24.9737216, 92.0346663 24.9750271, 92.03711080000001 24.9820549, 92.03783299999999 24.9832216, 92.04199969999999 24.9893608, 92.0422497 24.989583, 92.04291629999999 24.9902219, 92.0471108 24.9969441, 92.04797190000001 25.0015833, 92.0482497 25.0022778, 92.0505556 25.0047778, 92.0576944 25.0110556, 92.0612778 25.0141111, 92.0615 25.0143333, 92.0644444 25.0175271, 92.06938819999999 25.0253604, 92.0718327 25.0290827, 92.0720271 25.0293882, 92.07530490000001 25.0324438, 92.08338859999999 25.0372497, 92.083833 25.0375274, 92.0839163 25.0375552, 92.0909441 25.0433886, 92.0959441 25.0478886, 92.09802740000001 25.0497219, 92.10166863484849 25.05306973636364, 92.10388890000002 25.0551111, 92.10475 25.0561944, 92.10613890000001 25.0588056, 92.10905560000001 25.0643889, 92.1095833 25.0654444, 92.11063890000001 25.0675549, 92.11075 25.0678049, 92.1123333 25.0728604, 92.11505560000001 25.0815549, 92.11547220000001 25.0829438, 92.11555559999999 25.0831382, 92.11749930000001 25.0891386, 92.11791600000001 25.0900274, 92.11786040000001 25.092083, 92.11783270000001 25.0938052, 92.11780490000001 25.0990552, 92.11844379999999 25.1030278, 92.11847159999999 25.10325, 92.11874930000001 25.1080556, 92.11919379999999 25.1170271, 92.11636109999999 25.1252493, 92.11624999999999 25.1260271, 92.1161944 25.1261382, 92.1196382 25.1296382, 92.1196382 25.1298327, 92.12030490000001 25.131666, 92.12044379999999 25.1318327, 92.12055490000002 25.1319438, 92.11999648103449 25.13834062586207, 92.1199438 25.1389441, 92.11980490000001 25.1391386, 92.11977709999999 25.1408608, 92.11977709999999 25.1410274, 92.1175827 25.1367219, 92.1126944 25.15025, 92.11210210899469 25.15049361243386, 92.10925 25.1516667, 92.10850000000001 25.15225, 92.1083611 25.1526389, 92.10736109999999 25.1536944, 92.1071944 25.1538056, 92.1056389 25.1546944, 92.1054444 25.1549444, 92.10202779999999 25.1575833, 92.10013890000001 25.1589167, 92.099583 25.1594167, 92.09611080000001 25.1643889, 92.09602740000001 25.1645556, 92.095833 25.1648611, 92.0903052 25.1712216, 92.08152709999999 25.1736938, 92.0723327 25.1761104, 92.0637778 25.1801104, 92.05588890000001 25.1772493, 92.0555 25.1770549, 92.05497220000001 25.1767493, 92.05422220000001 25.1763882, 92.0539722 25.1762493, 92.0455552 25.1777216, 92.0364441 25.1808604, 92.02847159999999 25.1779438, 92.0261938 25.1783049, 92.02758270000001 25.1748327, 92.0227771 25.173416, 92.01997159999999 25.1719438, 92.01880490000001 25.1710827, 92.01638890000001 25.1700549, 92.0179993 25.1679438, 92.01827709999999 25.1651389, 92.01711040000001 25.1628889, 92.0172771 25.1613333, 92.01733270000001 25.1609722, 92.01747159999999 25.15975, 92.01763819999999 25.1570556)",12636,48.593,,road,,0,,18416,0,N2,46320,281.943,0,,1491644170,1,1,1,1.39E-15,0,0.994403649,0,0,24,1,0,0,0,2031,0,624.9230769,0,0,3.25,2031
583,,,16969,0,,17026,0,93.875,,"LINESTRING (90.7283604 23.1449997, 90.72898080686278 23.14324804411764, 90.72930490000002 23.142333, 90.7345552 23.1361663, 90.7357497 23.1352497, 90.7363886 23.1345552, 90.74197190000001 23.132666, 90.7512778 23.1290549, 90.75616670000001 23.1219716, 90.75872220000001 23.1167493, 90.7601944 23.1138889, 90.7603056 23.1136389, 90.7618056 23.1108611, 90.7644444 23.1059722, 90.7663056 23.0998052, 90.76647220000001 23.0982219, 90.76661109999999 23.0972774, 90.7670827 23.0927219, 90.76819379999999 23.0882497, 90.76941600000001 23.0811938, 90.76955490000002 23.0793882, 90.77074930000001 23.0763327, 90.77119379999999 23.0755271, 90.77124930000001 23.0753604, 90.77127709999999 23.0752771, 90.772166 23.0666938, 90.7727771 23.0579167, 90.77333270000001 23.0501667, 90.7733882 23.0500278, 90.77374930000001 23.0489997, 90.7717493 23.0420552, 90.77155490000001 23.0419163, 90.77108270000001 23.0416386, 90.76811040000001 23.0366108, 90.7667493 23.033833, 90.76429683416149 23.03036616614907, 90.76338890000001 23.0290827, 90.76325 23.0288882, 90.7621111 23.0218882, 90.7620556 23.0170549, 90.7625 23.0051111, 90.7655833 23.0049444, 90.7690827 22.9971108, 90.7696382 22.9966663, 90.7775271 22.992083, 90.782416 22.9919997, 90.78727740000001 22.9909163, 90.78888859999999 22.9895274, 90.7928886 22.9837774, 90.7958608 22.9755271, 90.80447220000001 22.9726382, 90.80974999999999 22.9659167, 90.80977779999999 22.9651111, 90.8091111 22.9568611, 90.8089167 22.9527222, 90.80888890000001 22.9525, 90.80861109999999 22.9482774, 90.8085833 22.9467497, 90.8090639677116 22.94671312633229, 90.8136944 22.9463608)",37247,28.691,,road,,0,,27248,0,R140,37361,93.875,0,,1696917026,1.003072886,1.005040323,1.000472729,0.000691457,0.023313492,1.003127599,0,0.032568468,28,1.000156454,0.000236742,8483.995145,28203.14879,645,0.007945042,322.5,0,0.000154823,2,645
